"word","freq"
"safeguard",6
"body",6
"endangered",6
"large",6
"portfolio",6
"wetlands",6
"establish",6
"facilitate",6
"range",6
"works",6
"disaster",6
"following",6
"objectives",6
"sea",6
"shared",6
"vision",6
"chains",6
"ecosystembased",6
"gain",6
"networks",6
"supply",6
"made",6
"panel",6
"core",6
"followed",6
"funding",6
"income",6
"korea",6
"organisation",6
"resulting",6
"collaborated",6
"implemented",6
"livelihoods",6
"species<U+0099>",6
"used",6
"almost",6
"received",6
"agricultural",6
"events",6
"panorama",6
"strategies",6
"carbon",6
"degraded",6
"online",6
"half",6
"bmu",6
"methodology",6
"managing",6
"american",6
"save",6
"maya",6
"arab",6
"pacific",6
"biopama",6
"conference",6
"nine",6
"lake",6
"changing",5
"essential",5
"ambitious",5
"force",5
"guide",5
"ipbes",5
"pandemic",5
"scientists",5
"take",5
"xinsheng",5
"zhang",5
"nongovernmental",5
"official",5
"organised",5
"others",5
"public",5
"committed",5
"foundations",5
"oceania",5
"past",5
"wild",5
"active",5
"among",5
"helps",5
"islands",5
"representing",5
"within",5
"agencies",5
"policies",5
"strategic",5
"basins",5
"current",5
"depend",5
"end",5
"good",5
"urgent",5
"adopted",5
"common",5
"ensuring",5
"financial",5
"political",5
"sectors",5
"task",5
"values",5
"higher",5
"mountain",5
"reduce",5
"hosted",5
"identified",5
"left",5
"participants",5
"programmes",5
"advancing",5
"ecological",5
"swedish",5
"billion",5
"eur",5
"federal",5
"improving",5
"measuring",5
"products",5
"strengthened",5
"successfully",5
"convened",5
"dam",5
"helping",5
"manage",5
"practice",5
"capital",5
"several",5
"aimed",5
"facing",5
"nam",5
"practitioners",5
"publication",5
"thailand",5
"viet",5
"vulnerability",5
"conducted",5
"deoxygenation",5
"emissions",5
"inclusion",5
"intergovernmental",5
"design",5
"lands",5
"least",5
"restoring",5
"application",5
"increase",5
"innovative",5
"related",5
"rle",5
"eds",5
"ghana",5
"third",5
"wwf",5
"sustain",5
"organization",5
"salvador",5
"tanzania",5
"selva",5
"honduras",5
"fishing",5
"territorial",5
"articles",5
"establishment",5
"areabased",5
"cultural",5
"wcpa",5
"conflict",5
"include",5
"abu",5
"dhabi",5
"coverage",5
"kba",5
"biology",5
"consumption",5
"synthetic",5
"bring",4
"continues",4
"earth",4
"face",4
"full",4
"hope",4
"humanity",4
"indonesia",4
"links",4
"partnerships",4
"scale",4
"shape",4
"shows",4
"trends",4
"along",4
"series",4
"convene",4
"highest",4
"input",4
"level",4
"survival",4
"eastern",4
"every",4
"mediterranean",4
"operational",4
"per",4
"priorities",4
"process",4
"produced",4
"ramsar",4
"country",4
"evolution",4
"expanded",4
"bold",4
"integration",4
"investing",4
"makers",4
"much",4
"understanding",4
"usd",4
"andrew",4
"conserves",4
"day",4
"debate",4
"economies",4
"event",4
"forrest",4
"line",4
"using",4
"due",4
"influencing",4
"marseille",4
"peace",4
"safety",4
"vulnerable",4
"womens",4
"bringing",4
"mesoamerica",4
"outcomes",4
"decline",4
"possible",4
"signed",4
"sources",4
"swiss",4
"added",4
"available",4
"betty",4
"bmz",4
"conserve",4
"featuring",4
"gordon",4
"highlighting",4
"increased",4
"mava",4
"moore",4
"significant",4
"terrestrial",4
"december",4
"collapse",4
"doce",4
"july",4
"madagascar",4
"valuing",4
"case",4
"coalition",4
"disasters",4
"includes",4
"ngos",4
"release",4
"effectiveness",4
"grew",4
"jordan",4
"practical",4
"track",4
"wetland",4
"generating",4
"highlighted",4
"institute",4
"unesco",4
"benefit",4
"burkina",4
"cover",4
"delegation",4
"directly",4
"faso",4
"nuclear",4
"rangeland",4
"specific",4
"letters",4
"comprehensive",4
"found",4
"gaps",4
"jurisdiction",4
"oceans",4
"portal",4
"since",4
"illegal",4
"lima",4
"reporting",4
"established",4
"primary",4
"authorities",4
"capacities",4
"informed",4
"partnered",4
"grants",4
"ipo",4
"pastoral",4
"small",4
"date",4
"instruments",4
"nexus",4
"parks",4
"regulatory",4
"infrastructure",4
"seas",4
"geographic",4
"ssc",4
"tiger",4
"workshop",4
"bridge",4
"managers",4
"resulted",4
"authoritative",4
"frontiers",4
"rcf",4
"highlights",3
"outputs",3
"source",3
"adoption",3
"amazon",3
"calls",3
"crises",3
"demonstrated",3
"despite",3
"ever",3
"hand",3
"know",3
"live",3
"lives",3
"positive",3
"ready",3
"shaping",3
"solve",3
"took",3
"understand",3
"communication",3
"empowering",3
"experience",3
"incubator",3
"latest",3
"needed",3
"cites",3
"conventions",3
"democratic",3
"fauna",3
"flora",3
"stronger",3
"traditional",3
"currently",3
"drive",3
"headquarters",3
"may",3
"nigeria",3
"previously",3
"sound",3
"access",3
"attention",3
"becoming",3
"call",3
"calling",3
"clean",3
"connecting",3
"increasingly",3
"interconnectedness",3
"multi",3
"needs",3
"shed",3
"update",3
"violence",3
"vital",3
"actors",3
"advise",3
"comes",3
"consultations",3
"launching",3
"patron",3
"resolution",3
"securing",3
"today",3
"become",3
"bhutan",3
"boundaries",3
"decided",3
"empowerment",3
"equity",3
"floods",3
"likely",3
"must",3
"nepal",3
"phase",3
"responsible",3
"rural",3
"scaling",3
"see",3
"uganda",3
"young",3
"bissau",3
"drafted",3
"guinea",3
"motions",3
"netherlands",3
"pakistan",3
"peter",3
"secretary",3
"theme",3
"usa",3
"york",3
"chf",3
"foreign",3
"investments",3
"luming",3
"multilateral",3
"norway",3
"patrons",3
"strong",3
"sweden",3
"awareness",3
"drylands",3
"funds",3
"iucntoyota",3
"last",3
"maintaining",3
"partner",3
"quality",3
"respectively",3
"roland",3
"sida",3
"siller",3
"campaign",3
"companies",3
"facilitated",3
"mining",3
"renova",3
"watershed",3
"western",3
"addition",3
"ahead",3
"assistance",3
"consortium",3
"focusing",3
"highlight",3
"iucnled",3
"laying",3
"paper",3
"secure",3
"share",3
"studies",3
"uptake",3
"actively",3
"basis",3
"contribute",3
"creating",3
"document",3
"ecca",3
"findings",3
"jobs",3
"oxford",3
"recognition",3
"reduced",3
"subscribers",3
"unfccc",3
"coordinated",3
"covered",3
"disappear",3
"news",3
"para",3
"poses",3
"synthesis",3
"top",3
"uicn",3
"develops",3
"establishing",3
"franceiucn",3
"iki",3
"india",3
"learning",3
"mobilising",3
"rangelands",3
"halt",3
"thematic",3
"compliance",3
"technology",3
"detailing",3
"enabling",3
"deforested",3
"ministerial",3
"protecting",3
"declaration",3
"deforestation",3
"draft",3
"ethiopia",3
"pilot",3
"combat",3
"desertification",3
"responsive",3
"associations",3
"bangkok",3
"improves",3
"statistics",3
"analyses",3
"platforms",3
"compensation",3
"results",3
"engaging",3
"laffoley",3
"yellow",3
"calculator",3
"causes",3
"leakage",3
"options",3
"waste",3
"admitted",3
"park",3
"participated",3
"parties",3
"tracks",3
"engaged",3
"expand",3
"natureforall",3
"reached",3
"workshops",3
"barrier",3
"broke",3
"fondation",3
"goal",3
"invasive",3
"migratory",3
"ongoing",3
"updated",3
"updates",3
"fourth",3
"analysis",3
"coordination",3
"freshwater",3
"kalambo",3
"week",3
"gulf",3
"proposed",3
"contribution",3
"flagship",3
"kbas",3
"map",3
"sciencebased",3
"upgrade",3
"accounting",3
"example",3
"peer",3
"safeguards",3
"ecology",3
"plenary",3
"wccrec",3
"accountability",3
"efficient",3
"website",3
"hong",3
"jose",3
"engagements",2
"leche",2
"thanking",2
"acknowledge",2
"activity",2
"advanced",2
"australia",2
"come",2
"dedication",2
"even",2
"final",2
"losing",2
"mobilised",2
"path",2
"preparations",2
"problems",2
"rainforest",2
"record",2
"russia",2
"saw",2
"sense",2
"submitted",2
"transform",2
"urgency",2
"volunteer",2
"wildfires",2
"ability",2
"authority",2
"base",2
"dedicated",2
"ensures",2
"facilitating",2
"instrumental",2
"objective",2
"observer",2
"place",2
"voice",2
"cbd",2
"emerging",2
"extensive",2
"governing",2
"grow",2
"numerous",2
"produce",2
"represented",2
"respond",2
"reverse",2
"joined",2
"parts",2
"societies",2
"catalysing",2
"disciplines",2
"linking",2
"outh",2
"urope",2
"air",2
"applies",2
"beginning",2
"begins",2
"consequences",2
"driven",2
"efficiently",2
"embrace",2
"enough",2
"explore",2
"genderbased",2
"generate",2
"highlands",2
"interconnected",2
"interlinked",2
"lost",2
"minister",2
"often",2
"poverty",2
"risking",2
"sectoral",2
"showed",2
"signing",2
"societal",2
"ten",2
"thrive",2
"times",2
"uncertainty",2
"upon",2
"ways",2
"wisdom",2
"yet",2
"aiming",2
"crucial",2
"decades",2
"demonstrate",2
"engage",2
"equally",2
"forwardthinking",2
"leader",2
"living",2
"long",2
"mitigate",2
"offers",2
"order",2
"priority",2
"resilient",2
"soon",2
"speaking",2
"stable",2
"statutes",2
"wide",2
"colombia",2
"concepts",2
"conduct",2
"consciousness",2
"fear",2
"flash",2
"forefront",2
"give",2
"history",2
"january",2
"justice",2
"less",2
"maathai",2
"mainstreaming",2
"millions",2
"moral",2
"moving",2
"power",2
"prize",2
"recent",2
"remain",2
"requirements",2
"shift",2
"stakeholder",2
"ceo",2
"executive",2
"kunming",2
"panellists",2
"activities",2
"advisor",2
"affairs",2
"bilateral",2
"completely",2
"david",2
"department",2
"forestry",2
"grateful",2
"laura",2
"multiyear",2
"office",2
"programmatic",2
"responsibilities",2
"seydel",2
"shaw",2
"trafficking",2
"transition",2
"turner",2
"visibility",2
"acknowledging",2
"aim",2
"audiences",2
"behalf",2
"deepens",2
"edition",2
"lacoste",2
"limited",2
"logical",2
"raise",2
"renewed",2
"sets",2
"significantly",2
"southern",2
"ties",2
"eucalypt",2
"eucalyptus",2
"barriers",2
"brazil",2
"companys",2
"failure",2
"fund<e3>o",2
"identifying",2
"industry",2
"invest",2
"mitigating",2
"monitor",2
"offering",2
"performance",2
"piloted",2
"planets",2
"play",2
"protocol",2
"remediation",2
"revised",2
"shell",2
"showcase",2
"tailings",2
"transformation",2
"umbrella",2
"view",2
"agence",2
"association",2
"d<e9>veloppement",2
"examining",2
"fran<e7>aise",2
"groundwork",2
"lessons",2
"momentum",2
"sessions",2
"sports",2
"waters",2
"webinars",2
"advances",2
"caucasus",2
"conducting",2
"downloads",2
"estimating",2
"extreme",2
"friends",2
"highly",2
"lao",2
"ndcs",2
"nearly",2
"principles",2
"rapidly",2
"university",2
"upscaling",2
"adaptaci<f3>n",2
"alliance",2
"ambition",2
"basada",2
"briefs",2
"businessasusual",2
"dominican",2
"ecosistemas",2
"expanding",2
"firstever",2
"gobernanza",2
"grows",2
"inequality",2
"iza",2
"responding",2
"selection",2
"substantial",2
"suiza",2
"collaboratively",2
"concept",2
"coordinator",2
"dependent",2
"ecodrr",2
"feba",2
"grassland",2
"integrates",2
"integrity",2
"japan",2
"kyrgyzstan",2
"neglected",2
"saxena",2
"tested",2
"thiaw",2
"vivek",2
"adapting",2
"andes",2
"classifying",2
"earths",2
"functional",2
"himalayas",2
"kuala",2
"lee",2
"lumpur",2
"method",2
"mobilise",2
"rapid",2
"regulation",2
"reviving",2
"academy",2
"assist",2
"built",2
"close",2
"conceptual",2
"concerning",2
"designed",2
"ecolex",2
"fao",2
"fields",2
"fundamental",2
"professionals",2
"badoz",2
"berlin",2
"courses",2
"crime",2
"enabled",2
"institutional",2
"problem",2
"roots",2
"rule",2
"slobodian",2
"successful",2
"tangled",2
"tides",2
"aims",2
"applied",2
"asian",2
"coe",2
"dialogues",2
"ecowas",2
"effectively",2
"investors",2
"meet",2
"pledge",2
"pledges",2
"sequestered",2
"southeast",2
"tonnes",2
"cameroon",2
"closely",2
"encouraged",2
"everyone",2
"integrating",2
"join",2
"movement",2
"multistakeholder",2
"presented",2
"promoted",2
"rightsbased",2
"smallholder",2
"solution",2
"contributes",2
"geographical",2
"lebanon",2
"logging",2
"men",2
"participation",2
"software",2
"trained",2
"unsustainable",2
"americas",2
"board",2
"demonstrating",2
"incorporating",2
"integrate",2
"legislation",2
"mff",2
"outlining",2
"relevant",2
"sdgs",2
"tropical",2
"unlocking",2
"bedouin",2
"expansion",2
"fish",2
"honduran",2
"interest",2
"moskitia",2
"production",2
"response",2
"roles",2
"territory",2
"villages",2
"documenting",2
"farmers",2
"grassroots",2
"grievance",2
"multiple",2
"prevent",2
"productivity",2
"robust",2
"rodriguez",2
"aquaculture",2
"balance",2
"baxter",2
"bay",2
"bengal",2
"bonds",2
"coasts",2
"coauthor",2
"corals",2
"corridor",2
"encourage",2
"extensively",2
"featured",2
"film",2
"functions",2
"madrid",2
"peerreviewed",2
"proposal",2
"tackling",2
"topic",2
"assessed",2
"canada",2
"coordinating",2
"expert",2
"financed",2
"foster",2
"generates",2
"island",2
"methodologies",2
"methods",2
"candidate",2
"halting",2
"observatories",2
"october",2
"recognising",2
"reserves",2
"success",2
"apap",2
"cases",2
"moocs",2
"offered",2
"open",2
"prepare",2
"publish",2
"reaching",2
"technologies",2
"topics",2
"youth",2
"alarming",2
"anthropogenic",2
"corporation",2
"emphasise",2
"guam",2
"motor",2
"rail",2
"sciencepolicy",2
"segr<e9>",2
"substantially",2
"toyota",2
"trees",2
"belgium",2
"brussels",2
"issued",2
"rivers",2
"bangladesh",2
"chad",2
"teesta",2
"birdlife",2
"criteria",2
"enables",2
"encompassing",2
"game",2
"kazakhstan",2
"plays",2
"registered",2
"riddell",2
"sinha",2
"user",2
"additional",2
"advised",2
"advising",2
"austral",2
"california",2
"covers",2
"evaluations",2
"extension",2
"flyway",2
"inscribe",2
"inside",2
"listed",2
"looming",2
"mexicos",2
"osipova",2
"porpoise",2
"recommended",2
"result",2
"reviews",2
"selous",2
"smallest",2
"unescos",2
"vaquita",2
"classification",2
"gap",2
"inventory",2
"preservation",2
"property",2
"statement",2
"volcanoes",2
"attended",2
"form",2
"maintained",2
"metric",2
"star",2
"alien",2
"seea",2
"costa",2
"cultivation",2
"field",2
"isbns",2
"landscale",2
"measure",2
"oil",2
"palm",2
"rica",2
"wwffrance",2
"zoning",2
"finalised",2
"gas",2
"litter",2
"models",2
"concrete",2
"coorganised",2
"drr",2
"extend",2
"jane",2
"ldn",2
"applications",2
"communications",2
"oversight",2
"start",2
"upgraded",2
"cycle",2
"employee",2
"offices",2
"pay",2
"views",2
"workflows",2
"prince",2
"richard",2
"eric",2
"maps",2
"statements",2
"botswana",1
"countless",1
"delta",1
"floodplain",1
"kobus",1
"lechwe",1
"okavango",1
"ssp",1
"stand",1
"ambitions",1
"considerable",1
"councillors",1
"curb",1
"destroy",1
"disturbing",1
"doubt",1
"emerge",1
"emergence",1
"ended",1
"existence",1
"faces",1
"find",1
"furthermore",1
"goes",1
"heard",1
"hottest",1
"invigorating",1
"lap",1
"passion",1
"played",1
"print",1
"quadrennium",1
"raging",1
"raised",1
"rate",1
"reconcile",1
"skills",1
"stark",1
"sustaining",1
"thank",1
"turmoil",1
"unity",1
"unprecedented",1
"way",1
"without",1
"bennett",1
"elizabeth",1
"combined",1
"composed",1
"defining",1
"drives",1
"evolved",1
"faithbased",1
"forge",1
"harnessing",1
"impetus",1
"ontheground",1
"repository",1
"trusted",1
"uniquely",1
"universal",1
"affiliation",1
"agree",1
"analytical",1
"approve",1
"combining",1
"comprises",1
"congresses",1
"discuss",1
"evolve",1
"feeds",1
"headquartered",1
"lay",1
"principle",1
"solid",1
"wealth",1
"bahrain",1
"choose",1
"harnesses",1
"kosovo",1
"mauritania",1
"meso",1
"ngo",1
"officially",1
"percentage",1
"rejoined",1
"seven",1
"seventytwo",1
"solomon",1
"statutory",1
"affiliates",1
"africastatutory",1
"aribbean",1
"broad",1
"entral",1
"evaluating",1
"laws",1
"mes",1
"northand",1
"smeso",1
"systematic",1
"theand",1
"unite",1
"achieved",1
"adage",1
"agreed",1
"alerted",1
"alfonso",1
"alonzo",1
"amplify",1
"analysed",1
"apparent",1
"brunt",1
"citizens",1
"competition",1
"coupled",1
"denying",1
"desired",1
"developmental",1
"devise",1
"economically",1
"enter",1
"eradicate",1
"especially",1
"facets",1
"faster",1
"felt",1
"globalised",1
"grave",1
"grounded",1
"guatemalas",1
"heed",1
"holistically",1
"humans",1
"hunger",1
"immediate",1
"imminent",1
"impactful",1
"inextricably",1
"instance",1
"interdependent",1
"interrelatedness",1
"lifeline",1
"light",1
"linked",1
"livelihood",1
"memorandum",1
"mode",1
"moves",1
"nutrient",1
"outlooks",1
"overlooked",1
"oxygen",1
"pace",1
"powerful",1
"prosper",1
"recognise",1
"reexamine",1
"renovate",1
"restarting",1
"seeing",1
"segregation",1
"singular",1
"spotlighted",1
"stability",1
"startling",1
"still",1
"subside",1
"sum",1
"surrounding",1
"swift",1
"taking",1
"tragedy",1
"turn",1
"ultimately",1
"underscoring",1
"unsettling",1
"upper",1
"urgently",1
"want",1
"warming",1
"widely",1
"wilful",1
"accepted",1
"adopting",1
"agent",1
"align",1
"arena",1
"benchmarking",1
"collective",1
"comfortably",1
"era",1
"evidencebased",1
"fact",1
"gives",1
"guiding",1
"harmony",1
"hold",1
"hugely",1
"incremental",1
"indeed",1
"interdependence",1
"like",1
"look",1
"mark",1
"milestones",1
"nonconservation",1
"particularly",1
"period",1
"pillars",1
"premises",1
"prompt",1
"refreshed",1
"respected",1
"responses",1
"rethinking",1
"revisit",1
"safeguarding",1
"seen",1
"simultaneously",1
"sociopolitical",1
"solidify",1
"steadfast",1
"stimulate",1
"stool",1
"threelegged",1
"understood",1
"unless",1
"wellplaced",1
"accountable",1
"activist",1
"advocating",1
"ally",1
"ancient",1
"asset",1
"becomes",1
"brighter",1
"broom",1
"convening",1
"cornerstones",1
"cultures",1
"deeprooted",1
"demands",1
"different",1
"diligence",1
"ears",1
"embark",1
"expectations",1
"externality",1
"fairer",1
"girls",1
"grass",1
"harness",1
"hopeful",1
"intergenerational",1
"june",1
"kenyan",1
"landslides",1
"nobel",1
"otherwangari",1
"postcovid",1
"postpone",1
"prioritise",1
"promising",1
"push",1
"rather",1
"respect",1
"ring",1
"rise",1
"road",1
"said",1
"space",1
"stabilised",1
"steer",1
"streets",1
"striving",1
"transformative",1
"truly",1
"undeniable",1
"valued",1
"walk",1
"wangari",1
"winner",1
"advancement",1
"aliou",1
"ambassador",1
"antigua",1
"armando",1
"bakker",1
"bruyninckx",1
"calleja",1
"ceremony",1
"closing",1
"councilor",1
"crespo",1
"daniel",1
"decisionmaking",1
"diallo",1
"djata",1
"escalating",1
"faye",1
"glasgow",1
"hans",1
"imran",1
"jean",1
"khan",1
"louis",1
"mamadou",1
"mango",1
"perspectives",1
"prerequisite",1
"prime",1
"quite",1
"rotterdam",1
"takes",1
"underlining",1
"vice",1
"zo<eb>l",1
"advocacy",1
"austria",1
"bureau",1
"combating",1
"conserving",1
"crossroads",1
"dfes",1
"dont",1
"facilitator",1
"finland",1
"forever",1
"incapable",1
"intensify",1
"italy",1
"mary",1
"norwegian",1
"overseas",1
"passionate",1
"remained",1
"rowen",1
"senior",1
"shoulder",1
"think",1
"voices",1
"welcomed",1
"balkans",1
"carin",1
"championing",1
"contributor",1
"frontline",1
"fruitful",1
"j<e4>mtin",1
"longstanding",1
"mechanism",1
"polo",1
"remains",1
"renewal",1
"shares",1
"shirts",1
"sossave",1
"spread",1
"underwrote",1
"volume",1
"webbased",1
"deglupta",1
"knownreport",1
"quarter",1
"rainbow",1
"aerial",1
"associated",1
"backed",1
"black",1
"boddington",1
"clinics",1
"commissionfunded",1
"company",1
"creation",1
"cumulative",1
"driving",1
"edf",1
"edp",1
"efficacy",1
"energias",1
"engages",1
"gamsberg",1
"gray",1
"influential",1
"lowcarbon",1
"ltd",1
"mandate",1
"mine",1
"minerals",1
"newmont",1
"nigerian",1
"noiserelated",1
"norm",1
"offshore",1
"onshore",1
"operation",1
"petroleum",1
"portugal",1
"prepares",1
"qit",1
"remediated",1
"reparation",1
"roce",1
"sakhalin",1
"seismic",1
"solar",1
"spill",1
"stepbystep",1
"studying",1
"surveys",1
"swissbiznature",1
"tailored",1
"tintos",1
"traffic",1
"underwater",1
"vessel",1
"whale",1
"whales",1
"wind",1
"<e9>lectricit<e9>",1
"alternative",1
"biobiz",1
"brownlie",1
"cerrado",1
"coffee",1
"context",1
"designing",1
"doces",1
"dutchfunded",1
"feature",1
"feio",1
"founded",1
"hub",1
"introduce",1
"lavazza",1
"learn",1
"looking",1
"nespresso",1
"nestl<e9>",1
"olympic",1
"panels",1
"papers",1
"quarterly",1
"s<e1>nchez",1
"urban",1
"venues",1
"absorbing",1
"adapt",1
"adverse",1
"cambodia",1
"caused",1
"chile",1
"colaunched",1
"compendium",1
"effects",1
"erosion",1
"fieldlevel",1
"gravest",1
"highland",1
"incorporation",1
"initiate",1
"initiating",1
"invited",1
"lowincome",1
"mindful",1
"pdr",1
"presidency",1
"referenced",1
"sdg",1
"september",1
"side",1
"solucionesabe",1
"storing",1
"virtual",1
"widespread",1
"arcross",1
"asusual",1
"awarding",1
"bornean",1
"climatefinance",1
"climateresilient",1
"cohen",1
"driver",1
"equator",1
"establishes",1
"fragility",1
"georgetown",1
"k<f6>nig",1
"landmark",1
"located",1
"lowemission",1
"native",1
"nordic",1
"oceanographic",1
"orangutans",1
"primates",1
"republics",1
"seddon",1
"shacham",1
"term",1
"tree",1
"unfcccs",1
"accelerated",1
"addresses",1
"advocated",1
"biomes",1
"catalogue",1
"century",1
"cyriaque",1
"davies",1
"delhi",1
"disseminates",1
"egypt",1
"fuel",1
"hazards",1
"head",1
"herd",1
"ibrahim",1
"individuals",1
"involving",1
"jonathan",1
"niger",1
"occupy",1
"participatory",1
"practiceoriented",1
"rates",1
"sendashonga",1
"twothirds",1
"unccd",1
"unccdcop",1
"uruguay",1
"voluntary",1
"adopt",1
"alaniz",1
"authors",1
"bland",1
"british",1
"cem",1
"cemrle",1
"consolidate",1
"convergence",1
"coordinate",1
"darwin",1
"ecography",1
"elgon",1
"finalise",1
"gichuki",1
"globallevel",1
"indices",1
"keidanren",1
"keith",1
"lists",1
"main",1
"mount",1
"operationalizing",1
"package",1
"pathway",1
"postdisaster",1
"prototype",1
"ranges",1
"redlistr",1
"reducing",1
"rowland",1
"safetys",1
"serve",1
"shall",1
"steering",1
"targeted",1
"tonga",1
"typology",1
"virgin",1
"centres",1
"colloquium",1
"combines",1
"contain",1
"ecologically",1
"elens",1
"faculties",1
"gorgonians",1
"implements",1
"incredible",1
"indian",1
"jurisdictions",1
"ophiurians",1
"preserve",1
"pressing",1
"satellite",1
"scholars",1
"seamount",1
"seamounts",1
"addressed",1
"affecting",1
"analyse",1
