"ID","PG","txt"
1,11,"Measuring our impact against the In this context there is much potential for Sustainable Development Goals the use of conservation data alongside In an increasingly crowded setting with many actors socioeconomic data ordinarily gathered in the environment space IUCN as a membership by the statistical community organisation must be able to demonstrate the impact of its work and be accountable for its results In 2017 we will evaluate how our existing data sets can be upgraded taking into account the latest The Sustainable Development Goals standards and benchmarks for stability interoperability SDGs offer us a great opportunity and user friendliness to integrate environmental stewardship We will also examine how to improve the ease with which and sustainability across all dimensions users including national statistical offices businesses across all sectors and across all countries and academia can access and use these data sets in order to reach better decisions for conservation IUCN has fully embraced this opportunity With our Programme 20172020 we will measure ourselves against these Goals In 2016 a Programme and Project Portal was launched to allow for better management monitoring and reporting of the project portfolio and its contribution towards IUCNs impact and the SDGs It will also help to further strengthen the coherence of the IUCN project portfolio helping to move from anecdotal evidence to stronger more robust and convincing narratives In due course Members may elect to report against the IUCN Programme so that we can raise our game and begin measuring the wider impact of the Union Improving our data We seek to influence decision makers and policy makers We do so with the power of our message with the power of our evidence and ultimately with the power of our data We do so with the IUCN Red List of Threatened SpeciesTM which examines threats to biodiversity to assess the extinction risk of species following standardised categories and criteria With a number of IUCN Members we do so through our maintenance of the standards for identification and documentation of Key Biodiversity Areas and protected areas and contributions to the databases for these Together they are used to track the extent to which sites of global importance for nature are protected and properly managed The adoption of the SDGs in 2015 has generated incentives to cooperate on data to guide sustainable development The first UN World Data Forum Cape Town January 2017 for instance is to explore innovative ways to apply data and statistics to measure progress on the 2030 Agenda for Sustainable Development This is happening against the backdrop of major technological developments which offer many promising avenues for collecting organising and sharing data at scale Didier Leroy Executive Vice President of Toyota Motor Corporation and IUCN Director General at the signing of a fiveyear partnership to provide funding to broaden the scope of The IUCN Red List of Threatened Species™ IUCN 2016 ANNUAL REPORT | 9"
1,12,"IUCN World Conservation Congress 2016 110 September 2016 Hawaii USA LARGEST CONSERVATION EVENT EVER IN THE US The 2016 Congress was the largest in IUCN history and the largest international conservation event ever held in the United States 10000+ PARTICIPANTS FROM 176 COUNTRIES 1380 WORKSHOPS AND OTHER SESSIONS 2400 Hon Enele Sosene Sopaga Prime Minister Tuvalu Tom Friedman The New York Times Peter Seligmann President Conservation International and Dame Meg Taylor Secretary General Pacific Islands Forum Secretariat Papua New Guinea after the High Level Dialogue A Changing Climate Championing Naturebased Solutions PEOPLE TRAINED IN 57 CONSERVATION Planet at the crossroads The IUCN World Conservation Congress 2016 under the theme Planet at the crossroads played a significant role in shaping how the world will move 2015s historic agreements on CAMPUS SESSIONS sustainable development and climate change into action 1000+ The IUCN Congress brought thousands of top scientists and academics together with world leaders and decision makers from governments civil society indigenous peoples and business Six heads of state and government eight heads of international organisations STUDENTS AND and multilateral conventions and 35 national ministers and heads of government agencies participated in the Congress Together these diverse and knowledgeable participants gave 1300+ shape to the global environmental agenda for the coming years IUCN Members and Congress participants addressed urgent conservation issues around PARTICIPANTS climate change conservation finance youth wildlife trafficking oceans agriculture UNDER AGE 35 spirituality and building new constituencies for conservation among many other topics Six High Level Dialogues and three strategic discussions captured toplevel thinking on the issues and hundreds of workshops and other interactive sessions presented the latest in conservation science practice and innovation 10 | IUCN 2016 ANNUAL REPORT"
1,13,"MAKING A SPLASH Thanks to extensive media coverage and social media presence the IUCN Congress engaged millions around the globe on the challenges and the solutions needed for nature conservation and sustainable development UNPRECEDENTED Setting the global conservation agenda IUCNs Member organisations are among the most influential and impactful MEDIA COVERAGE government and civil society organisations from around the world giving the DURING CONGRESS decisions taken at the IUCN Congress a powerful mandate IUCN Members approved 121 motions directing the Union and calling on third parties to take action on a wide range of urgent conservation issues 39 PRESS CONFERENCES Key decisions included creating a new IUCN membership category for indigenous peoples organisations elevating efforts to combat wildlife trafficking urging increased protection for the high seas and primary forests setting nogo areas for industrial activities within protected areas adopting an official IUCN 388 JOURNALISTS ON SITE 21000 MEDIA HITS policy on biodiversity offsets and directing the development of an IUCN policy on biodiversity conservation and synthetic biology The Union also approved the IUCN 20172020 Programme and elected 30 IUCN and the Congress were IUCN officers including the President Treasurer Regional Councillors and the mentioned in international Chairs of IUCNs six Commissions media outlets such as The Economist CNN International Al Jazeera English The New York The United States is proud to Times The Washington Post BBC Channel News host the IUCN Congress for the Asia El País Le Monde der Spiegel as well as all major first time international newswires US President Barack Obama TRENDING IUCNCONGRESS IUCNcongress hashtag trended on social media in multiple countries The Hawaii Commitments IUCN social media had a potential reach of The Hawaii Commitments incorporate the insights from IUCN Congress deliberations into a set of global opportunities to meet key conservation challenges The Commitments highlight that pressures on nature and on our 75 MILLION environment are causing extensive species and ecosystem losses while climate PEOPLE DURING change is forcing environmental change at an ever more rapid pace THE EVENT The Commitments therefore call for profound transformation in our patterns of production and consumption and address key issues such as agriculture and food production systems health of the oceans wildlife crime climate change 13000 and the role of the private sector They also encourage the next generation and PEOPLE USED spiritual and cultural constituencies to demonstrate leadership in conservation IUCNCONGRESS over 27000 times during the 10 days of Congress IUCN 2016 ANNUAL REPORT | 11"
1,14,"CREATIVE CONTENT Alison Sudol actress musician and IUCN Goodwill Ambassador speaks with Jane Goodall Founder the Jane Goodall Institute IUCN President Zhang Xinsheng presides over the Members Assembly PARTNER and IUCN Patron of Nature Improved processes for turning motions into action For the IUCN Congress 2016 motions were open for online debate and voting prior to the Congress for the first time in IUCNs history increasing transparency and participation in the discussions Of the 121 motions approved by IUCN Members IUCN and the National Geographic Society 85 were decided online ahead of the IUCN Congress allowing more time during joined forces in a creative content partnership the Members Assembly to discuss more contentious issues Members proposing in support of the IUCN Congress The a motion were also required to submit plans and resources for its implementation partnership featured videos to highlight This has fostered collaboration amongst IUCN Members and encouraged concrete conservation issues and turn attention to action in response to Members Assembly decisions the Congress and an engaging National Geographic presence at the event 6 VIDEOS Imagine if those in the future could look back at this as the turning point 3 MILLION VIEWS that this was truly the crossroads 100000 when we chose to go in the direction of a better world LIKE AND SHARES on National Geographic and IUCN Facebook accounts Sylvia Earle Founder Mission Blue and IUCN Patron of Nature 12 | IUCN 2016 ANNUAL REPORT"
1,15,"MY GREEN CONGRESS IUCN followed through on ambitious goals for making the Congress as sustainable an event as possible In addition to mitigating carbon emissions related to the IUCN Congress through the Cordillera Azul National Park Project in Peru and two wind energy projects of the UNFCCC Climate Neutral Now initiative IUCN eliminated singleuse plastic from the entire event and replaced paper materials with digital information communicated to the participants through the Congress mobile app These and other sustainability efforts earned the Congress the ISO 20121 certification for sustainable event management led to a significantly reduced social and environmental footprint and developed a model for future events in Hawaii and elsewhere OF CARBON EMISSIONS MITIGATED Caleen Sisk the Spiritual Leader and Tribal Chief of the Winnemem Wintu Tribe in North 100 America and Chief Appolinaire Oussoulio from Benin take questions from the media OF FOOD SOURCED Highlights of major announcements In addition to the Members Assembly outcomes IUCN Members and partners made a number of major announcements and commitments at the Congress 62 LOCALLY Mexico announced its intention to make all its islands protected areas by 2020 The State of Hawaii announced a suite of commitments to protect its oceans and watersheds and to develop more sustainably Members of the financial academic and international conservation sectors 18 HOTELS PARTICIPATED IN THE GREEN announced the Coalition for Private Investment in Conservation to help bring CONGRESS conservation projects to the marketplace PROGRAMME The Natural Capital Coalition launched the Natural Capital Protocol and Sector Guides a framework to measure and value business impacts and dependency on nature Eleven of the worlds leading conservation organisations announced an ambitious new partnership with more than US$ 15 million in commitments to identify map monitor and conserve Key Biodiversity Areas 50 OF WASTE Over one hundred partners joined forces to launch the NatureForAll campaign RECYCLED OR The campaign aims to inspire a new generation of thinkers and doers to COMPOSTED connect with nature National Geographic Society announced a US$ 10 million grant for conservation work in the Okavango Delta Two new commitments to the Bonn Challenge brought the world closer to its goal of restoring 150 million hectares of degraded forest lands by 2020 The Honolulu Challenge on Invasive Alien Species was launched to address 100 OFCARDBOARD THE biological invasions and protect biodiversity and human wellbeing from FOR PAVILIONS their impacts WAS RECYCLED More outcomes of the IUCN Congress iucnworldconservationcongressorg REPURPOSED OR COMPOSTED IUCN 2016 ANNUAL REPORT | 13"
1,16,"IUCN Programme The IUCN Programme 20172020 harnesses IUCNs strengths taking advantage of the Unions knowledge and reach while leveraging its constituent structure 20172020 the Secretariat six Commissions and more than 1300 State and NGO Members towards the delivery of the Sustainable Development Goals as well as the Strategic Plan for Biodiversity 20112020 and its 20 Facing tremendous forces of Aichi Targets transformation such as ongoing Valuing and conserving nature species loss and ecosystem Achieving this Programme Area by 2020 would degradation climate change and represent a significant contribution to the delivery of dramatic socioeconomic inequality SDGs 14 Life below water and 15 Life on land and Goals B Reduce the direct pressures on biodiversity across the world there are credible and promote sustainable use and C To improve the and accessible political economic status of biodiversity by safeguarding ecosystems cultural and technological choices species and genetic diversity of the Aichi Targets that can promote general welfare in This Programme Area aims to ways that support and even enhance increase the coverage of protected areas of important sites for marine biodiversity our planets natural assets increase the coverage of protected areas of important sites for terrestrial and freshwater To inform these choices IUCN is aligning its biodiversity conservation efforts all around the world through increase the value of the IUCN Red List Index its 20172020 Programme The Programme is which measures trends in the overall extinction underpinned by three solid lines of work valuing and risk of species conserving nature promoting and supporting effective increase the value of the IUCN Red List Index and equitable governance of natural resources and for species in trade and expand the number of deploying naturebased solutions to address societal countries that have developed implemented challenges including climate change food security and enforced national policies and laws on illegal and development challenges wildlife trade increase the number of countries that have Healthy nature provides us with countless benefits adopted national legislations relevant to the that are vital for our survival and wellbeing including prevention or control of invasive alien species food water medicine and protection against disasters increase the number of identified invasive alien Nature conservation is therefore crucial to achieving species and pathways as well as the number the Sustainable Development Goals of effective invasive species eradications HEALTHY NATURE PROVIDES US WITH COUNTLESS BENEFITS VITAL FOR OUR SURVIVAL AND WELLBEING ITS CONSERVATION IS CRUCIAL TO ACHIEVING THE SUSTAINABLE DEVELOPMENT GOALS 14 | IUCN 2016 ANNUAL REPORT"
1,17,"Promoting and supporting Deploying naturebased solutions to effective and equitable governance address societal challenges including of natural resources climate change food security and Achieving this Programme Area by 2020 would economic and social development represent a significant contribution to the delivery of Achieving this Programme Area by 2020 would SDGs 1 No Poverty 5 Gender Equality 16 Peace represent a significant contribution towards the delivery Justice and Strong Institutions and 17 Partnerships of SDGs 1 No Poverty 2 Zero Hunger 3 Good Health for the Goals and Wellbeing 5 Gender Equality 6 Clean Water and Sanitation 11 Sustainable Cities and Communities and This Programme Area aims to 13 Climate Action increase the number of beneficiaries of enhanced procedural rights eg participation and This Programme Area aims to substantive rights eg tenure right of access increase sustainable food production attributable attributable to natural resource governance to naturebased solutions NBSrelated systems assessment with particular emphasis programmes and policies with particular emphasis on women indigenous peoples and the poor on smallscale producers women family farmers reduce the number of documented illegal and and indigenous peoples or environmentally harmful activities at all levels increase the number of beneficiaries having access including in areas beyond national jurisdiction to NBSsupported sustainable water supplies Antarctica and Arctic quantity and quality increase the number of countries having increase sequestration of global carbon dioxide mainstreamed biodiversity values and ecosystem emissions attributable to NBS services into national and local planning document the reduction in the number of casualties development processes poverty reduction and the magnitude of economic losses due to strategies and accounts and Intended Nationally natural disasters attributable to NBSsupported Determined Contributions INDCs climate adaptation programmes and policies increase the number of countries complying reduce areas subject to desertification and other with international obligations in particular the forms of land and soil degradation Sustainable Development Goals Convention engage with sectors such as health and urban on Biological Diversity and other multilateral development to promote the role that NBS can environmental agreements play in supporting healthy societies 15 ON LAND LIFE 5 EGQEUNDER ALIT TER Y E WA LIF LOW 14 BE 10 RE EQU IN DU AL CE IT NIT TER ION D IES AT SA WA ND AN 6 A CLE Promoting 16 AINN STITUIO supporting PEAD STRO NS CE NG Valuing and JUS effective and t men TICE conserving equitable 2030sustainable develop nature governance 17 PARTNER FOR THE GOALS of natural SHIPS resources Agenda for Deploying naturebased solutions to address societal challenges 13 AC CL TIO TY IMA N ER TE OV 1 P NO 11 AN ER O DC SUS TAIN MMUNIT 2 HZUENRGO ABL IES E CIT IES 3 GOOD AND WELLBEING HEALTH IUCN 2016 ANNUAL REPORT | 15"
1,18,"Global policy engagements Having actively contributed to The United Nations General Assembly the adoption of the 2030 Agenda Throughout 2016 the Permanent Observer Mission of IUCN to the United Nations in partnership with the for Sustainable Development Wildlife Conservation Society organised a series of and the Paris Agreement on sciencepolicy dialogues at the United Nations Headquarters Their aim was to build interest in the climate change IUCN continued IUCN World Conservation Congress 2016 and to to promote the effectiveness showcase its outcomes and contribution towards the of biodiversity conservation for achievement of the Sustainable Development Goals food and water security disaster United Nations Framework risk reduction and combatting Convention on Climate Change climate change IUCN also stressed UNFCCC the importance of integrating nature At the 22nd session of the Conference of the Parties conservation into global and national COP22 to the UNFCCC held in Marrakech Morocco IUCN promoted naturebased solutions to climate strategies and called for concrete change and highlighted the need for greater synergies action to achieve the targets agreed among existing international agreements by governments in a number of global At the COP22 HighLevel Event on Global Climate policy frameworks Action on NatureBased Solutions the IUCN Director General stressed the importance of naturebased solutions for climate change mitigation and adaptation IUCN also advanced its work on forest landscape restoration ecosystembased adaptation gender oceans and indigenous peoples Convention on Biological Diversity CBD IUCNs knowledge contributes to the implementation of the CBD guiding a number of thematic programmes of work under the Convention At the 13th meeting of the Conference of the Parties COP13 held in Cancún Mexico IUCNs positions and interventions directly influenced decisions on protected areas invasive alien species gender mainstreaming synergies among the biodiversityrelated and non biodiversityrelated conventions and capacity building for the implementation of the Nagoya Protocol on Access and BenefitSharing among others As a result IUCN received a clear mandate to continue its work on issues such as Other Effective AreaBased Conservation Measures the Green List Key Biodiversity Areas the World Database on Protected Areas Indigenous Peoples and Community Conserved Territories and Areas and the Honolulu Challenge Following IUCNs guidance Parties to the CBD also adopted a decision on Biodiversity and Climate Change which emphasises the role of nonforest ecosystems in climate change IUCN Director General makes an intervention at the 13th meeting of the Conference of the Parties to the Convention and reaffirms the links between ecosystembased on Biological Diversity CBD adaptation and disaster risk reduction 16 | IUCN 2016 ANNUAL REPORT"
1,19,"Convention on International Trade worlds largest marine reserve and the most pristine marine ecosystem on Earth This was based on IUCNs extensive in Endangered Species CITES work on the critical role that the Southern Ocean plays in IUCN and TRAFFIC the wildlife trade monitoring the preservation of the fragile biodiversity of Antarctica network and a joint programme of IUCN and WWF The declaration will unlock the potential for new marine provided scientific advice at the 17th meeting of the protection measures and the expansion of protected Conference of the Parties to CITES held in October area systems in areas beyond national jurisdiction 2016 in Johannesburg South Africa New IUCN reports informed decisions on regulating sustainable International Whaling Commission and legal trade in threatened species providing expertise on species such as African rhinos African IWC and Asian elephants amphibians boa and pythons IUCNs work on cetacean conservation and particularly pangolins sharks and seahorses as well as livelihoods the hosting of the Western Gray Whale Advisory Panel and the sustainable use of wild species An IUCN was well received at the 66th Meeting of the International TRAFFIC assessment guided decisions on whether to Whaling Commission add or remove species from Appendix I or Appendix II of CITES restricting trade in the species or IUCN also presented three cetaceanrelated Resolutions strengthening controls around it of the IUCN World Conservation Congress drawing attention to the urgency of conserving the Critically Intergovernmental Platform on Endangered vaquita The species may be beyond rescue by the time the Commission meets again in 2018 if the Biodiversity and Ecosystem Services current ban on gillnetting in its habitat is not maintained IPBES and fully enforced IUCN also presented the support IUCN which is an Observer to the IPBES process of the IUCN Congress for the proposed South Atlantic became an official partner to IPBES in 2016 with the Whale Sanctuary and the concerns about whaling under signing of a Memorandum of Understanding The aim national scientific permits expressed at the event is to ensure synergy between the activities of the two institutions with a particular emphasis on stakeholder United Nations Convention to Combat engagement knowledge and data and capacity building Desertification UNCCD IUCN as the Institutional Observer to the UNCCD World Heritage Committee Science Policy Interface played a leading role in the As the advisory body on nature IUCN provided adoption of the Land Degradation Neutrality LDN recommendations to the World Heritage Committee target and the development of the LDN Conceptual This included 61 reports monitoring the state of Framework at the 12th Conference of the Parties conservation of World Heritage sites facing threats to UNCCD which took place in Ankara Turkey in and 17 evaluations of proposals for inscription on the October 2016 LDN is Target 153 of the Sustainable World Heritage List or boundary changes of listed Development Goals It aims to ensure that land sites The World Heritage Committee followed IUCNs degradation is balanced by land restoration A principle advice to inscribe four new sites on the World Heritage of LDN is that as much land as possible is managed List located in India China Mexico and Canada sustainably to minimise degradation and to support ecosystem services UN Conference on Housing and Sustainable Urban Development IUCN also developed the Global Environment Facility project Land Degradation Neutrality Target Setting HABITAT III Initiative TSI which is executed by the UNCCD to IUCN provided technical assistance and policy support 100 countries in establishing their National guidance to HABITAT III IUCN highlighted the Voluntary Targets for LDN By the end of 2016 13 importance of integrating ecosystems and their countries had completed their national inception associated services in urban planning and promoted processes to launch the targetsetting consultations strategies that need to be considered to achieve a sustainable urban agenda The United Nations Convention on the Law of the Sea Commission for the Conservation of IUCN provided technical advice and policy briefs to the Antarctic Marine Living Resources United Nations Convention on the Law of the Sea and CCAMLR presented suggestions for the structure of a new At the 35th Meeting of the CCAMLR IUCN provided international legally binding instrument on the significant input into the negotiations that led to the conservation and sustainable use of marine biological establishment of the Ross Sea protected area the diversity in Areas Beyond National Jurisdiction ABNJ IUCN 2016 ANNUAL REPORT | 17"
1,20,"A Union of partnerships Partnerships are the very essence Implementation of the Global Environment Facility GEF project portfolio of IUCN and a cornerstone of its In 2016 IUCN began the implementation of the GEF work The generous contributions portfolio with the approval of US$ 66 million for two global projects Safeguarding the Global Commons of IUCNs Framework Partners and Land Degradation Neutrality and one national Denmark France Finland Republic project in Nepal Access and Benefit Sharing of of Korea Norway Sweden natural resources Switzerland the United Arab Emirates Our global commons are under pressure the USA and the MAVA Foundation from climate change habitat destruction together with those of IUCNs and other threats Our partnership with Programme and Project Partners IUCN engages stakeholders around the world from government ministers to local are crucial investments in nature communities to safeguard our planets conservation governance and diversity and resources Naoko Ishii CEO naturebased solutions to humanitys and Chairperson Global Environment Facility greatest challenges Accreditation to the Green Climate Fund GCF IUCN became an Accredited Entity with the Green Sweden places great value on its long Climate Fund in March 2016 Programme development standing engagement with IUCN IUCN focused on projects addressing forest and land use in plays a crucial role in implementing Africa dryland restoration in Mesoamerica and mangrove solutions for environmental and sustainable management and coastal zone protection in Asia development challenges at the national regional and international levels IUCN will Collaboration with German Development continue to play a strong role globally in the Bank KfW delivery of the Sustainable Development Building upon successful collaboration on the Tiger Habitat Conservation Programme IUCN and KfW signed Goals over the coming years Isabella a Memorandum of Cooperation in 2016 to extend joint Lövin Swedish Minister for International work on forest landscape restoration marine conservation Development Cooperation and Climate protected areas and innovative financing approaches which encourage investment in natural capital In 2016 IUCN established and began to implement a number of partnerships which Additional support from the Arcus Foundation have helped expand IUCNs strategic The Arcus Foundation extended its support to the IUCN engagement worldwide Species Survival Commissions Primate Specialist Group strengthening the global network of experts New partnership with Toyota Motor Corporation working to secure the longterm survival of apes Announced in May 2016 a fiveyear partnership between Toyota and IUCN is providing a significant IUCNs Patrons of Nature grew to 14 strong in boost to the work of the IUCN Red List of Threatened 2016 This special group of conservation leaders Species™ and its efforts to double the number of the provides both financial and strategic support to worlds species assessed to 160000 by 2020 The the Union partnership is funding the assessment of over 28000 species of wild cereals fruitbearing plants and other It has been a pleasure and a privilege to be wild crop relative species including many that are a part of the IUCN family for almost seven increasingly critical for food security years As a Patron of Nature I have been a part of a truly special group of conservation leaders whose unwavering energy and dedication continues to inspire the urgent change we need HSH Prince Albert II Sovereign Prince of Monaco 18 | IUCN 2016 ANNUAL REPORT"
1,21,"IUCN 2016 outputs Business 20 Climate change 22 Disaster risk reduction 24 Economics 26 Environmental law 28 Forests 30 Gender 32 Marine and polar 34 Protected areas 36 Science and knowledge 38 Social policy 40 Species 42 Water 44 World Heritage 46 <U+2794> IUCN 2016 ANNUAL REPORT | 19"
1,22,"Business Valuing natural capital In 2016 IUCN played an important role in developing the Natural Capital Protocol which helps businesses measure their dependencies on nature such as the The business sector is heavily need for water in production and impacts on nature dependent on natural resources such as on water quality An IUCNled consortium helped put the Protocol into action by developing so it is not surprising that guides for specific business sectors as well as economic activity also has a managing business engagement and pilot testing major impact on biodiversity of the Protocol by 50 leading companies With Nespresso and other partners IUCN also IUCN works closely with business to conducted a natural capital pilot study in Colombia transform the way it values manages which included testing the Protocol In India IUCN provided Protocol training to over 150 executives and invests in nature Together with including from Rio Tinto Tata Steel Apollo Tyres and the public private and civil society Veolia With the support of Chinese Xingzhitianxia sectors IUCN conducts independent Media Company IUCN also initiated a pilot study to mainstream Gross Ecosystem Productivity accounting scientific assessments develops standards in Xishui County China policy standards and creates innovative business tools to deliver Investing in landscapes sustainable solutions IUCN focusses and seascapes Under SUSTAINAfrica an initiative designed to on sectors that have a significant facilitate inclusive and climateresilient green growth impact on natural resources and IUCN provided advice to the Secretariat of the livelihoods including large footprint Southern Agriculture Corridor of Tanzania SAGCOT on developing screening criteria for investors industries biodiversitydependent In Mozambique IUCN trained more than 100 industries and financial services representatives from civil society government and business on integrating sustainability principles into agribusiness value chains in the Beira corridor In Guinea Bissau prior to government negotiations on three new mining projects IUCN informed more than The Coalition for Private Investment in Conservation was launched at the IUCN Congress with more than 30 organisations supporting its efforts at the end of 2016 20 | IUCN 2016 ANNUAL REPORT"
1,23,"3000 community members including parliamentarians UPCOMING WORK and students about the potential impacts of mining In 2017 IUCN plans to publish additional work to guide business committed to achieving a biodiversity net gain In Nigeria the IUCN Niger Delta Panel concluded and report on lessons learned with Rio Tinto following their its work with the Shell Petroleum Development Net Positive Impact NPI experience Company of Nigeria Ltd SPDC as operator of the SPDC Joint Venture The Panels aim was to improve IUCN will develop new guidelines for business operating in and around Key Biodiversity Areas KBAs KBAs are sites that standards and develop good practice guidance on contribute to the global persistence of biodiversity oil spill remediation rehabilitation and biodiversity The guidelines will complement the global KBA Standard conservation in the Niger Delta The Panel also released in 2016 developed a biodiversity strategy for the region which IUCN will publish in 2017 MAJOR PUBLICATIONS In Russia the IUCN Western Gray Whale Advisory Credit Suisse Group AG and McKinsey Center for Business Panels recommendations resulted in Sakhalin Energy and Environment with the Gordon and Betty Moore adopting new measures to reduce its impacts on the Foundation and IUCN 2016 Conservation finance from niche Critically Endangered whales The Panel confirmed an to mainstream The building of an institutional asset class increase in the population of whales from an estimated Douglas P Nowacek Brandon L Southall 2016 Effective 115 animals in 2004 to 174 in 2015 In addition IUCN planning strategies for managing environmental risk released new environmental guidelines on seismic associated with geophysical and other imaging surveys surveys and other forms of undersea mapping Gland Switzerland IUCN G MartinMehers 2016 Western Gray Whale Advisory Panel In Viet Nam the IUCNsupported Ha LongCat Ba Stories of Influence IUCN WWF IFAW Alliance including CocaCola Grant Thornton Bhaya Cruise and others backed research that led to a government ban on polystyrene a substance toxic to AREAS OF WORK small fish in Ha Long Bay a World Heritage site As VALUING AND MEASURING NATURAL CAPITAL part of IUCNs Mangroves for Markets Initiative Viet INVESTING IN LANDSCAPES AND SEASCAPES Nams largest shrimp exporter Minh Phu offered financial incentives to more than 1000 farmers to PROMOTING BIODIVERSITY NET GAIN sustainably harvest shrimps SUPPORTING CONSERVATION FINANCE Promoting biodiversity net gain IUCN published the first global biodiversity offsets IN RUSSIA SAKHALIN policy which will guide governments and developers IUCN also released two papers with Rio Tinto Shell ENERGY ACTED TO and The Nature Conservancy exploring the business and conservation case for a Net Positive Impact NPI REDUCE ITS IMPACTS ON approach to biodiversity In India IUCN developed a corporate biodiversity policy for Tata Steel which CRITICALLY ENDANGERED includes guidelines for achieving a no net loss of biodiversity In Pakistan IUCN worked with Engro WHALES FOLLOWING THE Elengy Terminal Pvt Ltd to restore mangrove plantations on 500 hectares of the Port Qasim area of Karachi RECOMMENDATIONS OF as an offset proposed by the International Finance Corporation IFC to mitigate the impacts of a Liquefied THE IUCN WESTERN GRAY Natural Gas LNG terminal being built by the company WHALE ADVISORY PANEL Supporting conservation finance An IUCNbacked report by Credit Suisse and others outlined a pathway for building a new asset class that would scale up investment in conservation The new Coalition for Private Investment in Conservation which includes IUCN Credit Suisse Cornell University and The Nature Conservancy as the founding members was launched at the IUCN World Conservation Congress to work towards achieving this goal IUCN 2016 ANNUAL REPORT | 21"
1,24,"Climate change Assessing the impacts of climate change In 2016 IUCN published a review of the causes scale effects and consequences of ocean warming as well Climate change is one of the as guidelines on assessing species vulnerability to most pressing environment and climate change IUCN also produced an online atlas development challenges Healthy assessing the climate vulnerability of 229 natural World Heritage sites This information will guide appropriate ecosystems such as forests conservation action plans policies and regulations drylands and oceans contribute to climate change mitigation by IUCN supported the launch of the Coffee Cloud tool by Centro Clima the first Integrated Regional absorbing and storing carbon Climate Information System for Central America They also help vulnerable and the Dominican Republic The tool allows coffee producers to take decisions on management practices communities adapt to the adverse for their farms based on the best climate data and effects of climate change information available IUCN advances naturebased Advancing naturebased solutions solutions to climate change mitigation The number of pledges from countries to restore forest landscapes under the Bonn Challenge initiative more adaptation and disaster risk reduction than doubled from over 62 million hectares in 2015 to by improving the conservation over 136 million in 2016 This area has the potential to sequester up to 1396 GtCO2 which is equivalent to management and restoration of natural 14 billion homes worth of energy use for one year in ecosystems IUCN also assesses the the US The goal of the Bonn Challenge is to restore impacts of climate change on species 150 million hectares of forests by 2020 and 350 million hectares by 2030 Two new resources infoFLR and and ecosystems and ensures that the Bonn Challenge Barometer were developed to climate policy and action are socially support and monitor progress on those goals inclusive and responsive to the needs IUCN launched a new initiative Life Blue Natura Its of the most vulnerable aim is to quantify blue carbon deposits and the sequestration rates of seagrass meadows and marsh habitats in Andalusia Spain highlighting the importance of these ecosystems for climate change mitigation Based on this information IUCN will examine the necessary financing for conservation and restoration projects of blue carbon sink habitats in the Alboran Sea In Asia IUCN analysed the costs and benefits of ecosystembased adaption EbA in the Philippines Results indicated for example that mangroves provided shoreline protection worth US $ 206621 together with a wide variety of livelihood and biodiversity cobenefits compared to US $ 180046 worth of protection provided by seawalls This analysis will inform decisions on allocating resources for ecosystem services and biodiversity in climate adaptation planning Eleven countries participating in the IUCNled Mangroves for the Future initiative in Asia adopted the Resilience Analysis Protocol The protocol will guide strategic resilience planning and investments in the region IUCN was accredited by the Green Climate Fund Stéphane Le Foll French Minister of Agriculture and IUCN Director General sign IUCNs declaration of intent to join the 4 per 1000 GCF an operational entity of the UNFCCCs financial initiative at UNFCCC COP22 mechanism established to assist developing countries 22 | IUCN 2016 ANNUAL REPORT"
